source_persona_id,target_persona_id,relation_type,confidence_weight
P-6e7bed876b3c,P-7c80ea9e5852,SHARED_PGP_AND_WALLET,0.98
P-6e7bed876b3c,P-5da21d227faf,SHARED_PGP_AND_WALLET,0.98
P-02d64b1fc01f,P-7c80ea9e5852,SHARED_PGP_AND_WALLET,0.98
P-02d64b1fc01f,P-5da21d227faf,SHARED_PGP_AND_WALLET,0.98
P-7c80ea9e5852,P-5da21d227faf,SHARED_PGP_AND_WALLET,0.98
P-9a142ba28a75,P-f7b11bb1c0c3,SHARED_PGP_AND_WALLET,0.98
P-9a142ba28a75,P-2b0f063d3a80,SHARED_PGP_AND_WALLET,0.98
P-9a142ba28a75,P-70f2409b0273,SHARED_PGP_AND_WALLET,0.98
P-9a142ba28a75,P-1cd14ecbf7c3,SHARED_PGP_AND_WALLET,0.98
P-f7b11bb1c0c3,P-2b0f063d3a80,SHARED_PGP_AND_WALLET,0.98
P-f7b11bb1c0c3,P-70f2409b0273,SHARED_PGP_AND_WALLET,0.98
P-f7b11bb1c0c3,P-1cd14ecbf7c3,SHARED_PGP_AND_WALLET,0.98
P-2b0f063d3a80,P-70f2409b0273,SHARED_PGP_AND_WALLET,0.98
P-2b0f063d3a80,P-1cd14ecbf7c3,SHARED_PGP_AND_WALLET,0.98
P-70f2409b0273,P-1cd14ecbf7c3,SHARED_PGP_AND_WALLET,0.98
P-0c3d8b9ae1cb,P-a3d0baae354e,SHARED_PGP_AND_WALLET,0.98
P-0c3d8b9ae1cb,P-b0bf984f7a5e,SHARED_PGP_AND_WALLET,0.98
P-0c3d8b9ae1cb,P-058666ee5209,SHARED_PGP_AND_WALLET,0.98
P-a3d0baae354e,P-b0bf984f7a5e,SHARED_PGP_AND_WALLET,0.98
P-a3d0baae354e,P-058666ee5209,SHARED_PGP_AND_WALLET,0.98
P-b0bf984f7a5e,P-058666ee5209,SHARED_PGP_AND_WALLET,0.98
P-7081ee251913,P-39ae25f28bb1,SHARED_PGP_AND_WALLET,0.98
P-7081ee251913,P-ca6a75923ab8,SHARED_PGP_AND_WALLET,0.98
P-7081ee251913,P-6f0b5aade348,SHARED_PGP_AND_WALLET,0.98
P-39ae25f28bb1,P-ca6a75923ab8,SHARED_PGP_AND_WALLET,0.98
P-39ae25f28bb1,P-6f0b5aade348,SHARED_PGP_AND_WALLET,0.98
P-ca6a75923ab8,P-6f0b5aade348,SHARED_PGP_AND_WALLET,0.98
P-595ed6ae9cf8,P-9cf1621d7db9,SHARED_PGP_AND_WALLET,0.98
P-595ed6ae9cf8,P-085669bea743,SHARED_PGP_AND_WALLET,0.98
P-9cf1621d7db9,P-085669bea743,SHARED_PGP_AND_WALLET,0.98
P-4391dbbcb0e9,P-551cfb800a93,SHARED_PGP_AND_WALLET,0.98
P-4391dbbcb0e9,P-b2e0f77b5f4b,SHARED_PGP_AND_WALLET,0.98
P-551cfb800a93,P-b2e0f77b5f4b,SHARED_PGP_AND_WALLET,0.98
P-623e2314d0f1,P-634866b819b5,SHARED_PGP_AND_WALLET,0.98
P-623e2314d0f1,P-dc2e5e8d8876,SHARED_PGP_AND_WALLET,0.98
P-634866b819b5,P-dc2e5e8d8876,SHARED_PGP_AND_WALLET,0.98
P-05d008f7f517,P-945da897aa7a,SHARED_PGP_AND_WALLET,0.98
P-05d008f7f517,P-d02b9b709cd9,SHARED_PGP_AND_WALLET,0.98
P-05d008f7f517,P-be8d0cf94187,SHARED_PGP_AND_WALLET,0.98
P-945da897aa7a,P-d02b9b709cd9,SHARED_PGP_AND_WALLET,0.98
P-945da897aa7a,P-be8d0cf94187,SHARED_PGP_AND_WALLET,0.98
P-d02b9b709cd9,P-be8d0cf94187,SHARED_PGP_AND_WALLET,0.98
P-357993829e40,P-e9624433afba,SHARED_PGP_AND_WALLET,0.98
P-357993829e40,P-db06a2daf148,SHARED_PGP_AND_WALLET,0.98
P-e9624433afba,P-db06a2daf148,SHARED_PGP_AND_WALLET,0.98
P-f6d7309ed6ad,P-7aaf2da5a255,SHARED_PGP_AND_WALLET,0.98
P-f6d7309ed6ad,P-9e60476116df,SHARED_PGP_AND_WALLET,0.98
P-7aaf2da5a255,P-9e60476116df,SHARED_PGP_AND_WALLET,0.98
P-8801755d6ce5,P-0077bc39e8af,SHARED_PGP_AND_WALLET,0.98
P-8801755d6ce5,P-006a3c20c6c1,SHARED_PGP_AND_WALLET,0.98
P-8801755d6ce5,P-1cf32e261aed,SHARED_PGP_AND_WALLET,0.98
P-8801755d6ce5,P-25067d4bd047,SHARED_PGP_AND_WALLET,0.98
P-0077bc39e8af,P-006a3c20c6c1,SHARED_PGP_AND_WALLET,0.98
P-0077bc39e8af,P-1cf32e261aed,SHARED_PGP_AND_WALLET,0.98
P-0077bc39e8af,P-25067d4bd047,SHARED_PGP_AND_WALLET,0.98
P-006a3c20c6c1,P-1cf32e261aed,SHARED_PGP_AND_WALLET,0.98
P-006a3c20c6c1,P-25067d4bd047,SHARED_PGP_AND_WALLET,0.98
P-1cf32e261aed,P-25067d4bd047,SHARED_PGP_AND_WALLET,0.98
P-91b68f25f378,P-32ec1af212fc,SHARED_PGP_AND_WALLET,0.98
P-91b68f25f378,P-604b8ddb7d01,SHARED_PGP_AND_WALLET,0.98
P-32ec1af212fc,P-604b8ddb7d01,SHARED_PGP_AND_WALLET,0.98
P-61296dcefd3b,P-1114de2a84f4,SHARED_PGP_AND_WALLET,0.98
P-61296dcefd3b,P-d2a725e1da1c,SHARED_PGP_AND_WALLET,0.98
P-61296dcefd3b,P-3f7240bfae45,SHARED_PGP_AND_WALLET,0.98
P-61296dcefd3b,P-b4ce0fa23536,SHARED_PGP_AND_WALLET,0.98
P-1114de2a84f4,P-d2a725e1da1c,SHARED_PGP_AND_WALLET,0.98
P-1114de2a84f4,P-3f7240bfae45,SHARED_PGP_AND_WALLET,0.98
P-1114de2a84f4,P-b4ce0fa23536,SHARED_PGP_AND_WALLET,0.98
P-d2a725e1da1c,P-3f7240bfae45,SHARED_PGP_AND_WALLET,0.98
P-d2a725e1da1c,P-b4ce0fa23536,SHARED_PGP_AND_WALLET,0.98
P-3f7240bfae45,P-b4ce0fa23536,SHARED_PGP_AND_WALLET,0.98
P-88848dbfad6a,P-2aac9c99ea1e,SHARED_PGP_AND_WALLET,0.98
P-88848dbfad6a,P-bcfa87506255,SHARED_PGP_AND_WALLET,0.98
P-2aac9c99ea1e,P-bcfa87506255,SHARED_PGP_AND_WALLET,0.98
P-98ced6c692d6,P-0bd976eb231b,SHARED_PGP_AND_WALLET,0.98
P-98ced6c692d6,P-e65ecaedb62a,SHARED_PGP_AND_WALLET,0.98
P-98ced6c692d6,P-9f948902edd1,SHARED_PGP_AND_WALLET,0.98
P-98ced6c692d6,P-01505e1ce9aa,SHARED_PGP_AND_WALLET,0.98
P-0bd976eb231b,P-e65ecaedb62a,SHARED_PGP_AND_WALLET,0.98
P-0bd976eb231b,P-9f948902edd1,SHARED_PGP_AND_WALLET,0.98
P-0bd976eb231b,P-01505e1ce9aa,SHARED_PGP_AND_WALLET,0.98
P-e65ecaedb62a,P-9f948902edd1,SHARED_PGP_AND_WALLET,0.98
P-e65ecaedb62a,P-01505e1ce9aa,SHARED_PGP_AND_WALLET,0.98
P-9f948902edd1,P-01505e1ce9aa,SHARED_PGP_AND_WALLET,0.98
P-b6650ec6d2ec,P-ee7c84371783,SHARED_PGP_AND_WALLET,0.98
P-b6650ec6d2ec,P-ff7a54881520,SHARED_PGP_AND_WALLET,0.98
P-ee7c84371783,P-ff7a54881520,SHARED_PGP_AND_WALLET,0.98
P-5cfeb9e7fb59,P-f5e9657ca0b0,SHARED_PGP_AND_WALLET,0.98
P-5cfeb9e7fb59,P-5c5fdb1505fc,SHARED_PGP_AND_WALLET,0.98
P-5cfeb9e7fb59,P-db90311bd1e6,SHARED_PGP_AND_WALLET,0.98
P-5cfeb9e7fb59,P-ad76c32cec4a,SHARED_PGP_AND_WALLET,0.98
P-f5e9657ca0b0,P-5c5fdb1505fc,SHARED_PGP_AND_WALLET,0.98
P-f5e9657ca0b0,P-db90311bd1e6,SHARED_PGP_AND_WALLET,0.98
P-f5e9657ca0b0,P-ad76c32cec4a,SHARED_PGP_AND_WALLET,0.98
P-5c5fdb1505fc,P-db90311bd1e6,SHARED_PGP_AND_WALLET,0.98
P-5c5fdb1505fc,P-ad76c32cec4a,SHARED_PGP_AND_WALLET,0.98
P-db90311bd1e6,P-ad76c32cec4a,SHARED_PGP_AND_WALLET,0.98
P-b661e905c470,P-9fdb80d663df,SHARED_PGP_AND_WALLET,0.98
P-b661e905c470,P-95655d7ae9ae,SHARED_PGP_AND_WALLET,0.98
P-b661e905c470,P-1bcd2ea1e800,SHARED_PGP_AND_WALLET,0.98
P-9fdb80d663df,P-95655d7ae9ae,SHARED_PGP_AND_WALLET,0.98
P-9fdb80d663df,P-1bcd2ea1e800,SHARED_PGP_AND_WALLET,0.98
P-95655d7ae9ae,P-1bcd2ea1e800,SHARED_PGP_AND_WALLET,0.98
P-89860e93145d,P-b0637a64de85,SHARED_PGP_AND_WALLET,0.98
P-89860e93145d,P-eadaef5037dd,SHARED_PGP_AND_WALLET,0.98
P-b0637a64de85,P-eadaef5037dd,SHARED_PGP_AND_WALLET,0.98
P-b5908138e29b,P-9cf857d15c75,SHARED_PGP_AND_WALLET,0.98
P-b5908138e29b,P-19c4a29f933c,SHARED_PGP_AND_WALLET,0.98
P-9cf857d15c75,P-19c4a29f933c,SHARED_PGP_AND_WALLET,0.98
P-965ec57a8afe,P-f3f2d5f2e47f,SHARED_PGP_AND_WALLET,0.98
P-965ec57a8afe,P-77e7b8132c69,SHARED_PGP_AND_WALLET,0.98
P-f3f2d5f2e47f,P-77e7b8132c69,SHARED_PGP_AND_WALLET,0.98
P-c5bdb4347298,P-d9b379fb19a6,SHARED_PGP_AND_WALLET,0.98
P-c5bdb4347298,P-0f216f8172c8,SHARED_PGP_AND_WALLET,0.98
P-c5bdb4347298,P-34b431bee87e,SHARED_PGP_AND_WALLET,0.98
P-d9b379fb19a6,P-0f216f8172c8,SHARED_PGP_AND_WALLET,0.98
P-d9b379fb19a6,P-34b431bee87e,SHARED_PGP_AND_WALLET,0.98
P-0f216f8172c8,P-34b431bee87e,SHARED_PGP_AND_WALLET,0.98
P-c156f1d38e82,P-f4f2d9dabccd,SHARED_PGP_AND_WALLET,0.98
P-c156f1d38e82,P-f8c4e6c07943,SHARED_PGP_AND_WALLET,0.98
P-c156f1d38e82,P-d9097deae8d8,SHARED_PGP_AND_WALLET,0.98
P-f4f2d9dabccd,P-f8c4e6c07943,SHARED_PGP_AND_WALLET,0.98
P-f4f2d9dabccd,P-d9097deae8d8,SHARED_PGP_AND_WALLET,0.98
P-f8c4e6c07943,P-d9097deae8d8,SHARED_PGP_AND_WALLET,0.98
P-2d934bced1c7,P-992494690c4a,SHARED_PGP_AND_WALLET,0.98
P-2d934bced1c7,P-be71431b77f4,SHARED_PGP_AND_WALLET,0.98
P-992494690c4a,P-be71431b77f4,SHARED_PGP_AND_WALLET,0.98
P-5af64377237a,P-224d295138b3,SHARED_PGP_AND_WALLET,0.98
P-5af64377237a,P-9410650bd36c,SHARED_PGP_AND_WALLET,0.98
P-5af64377237a,P-267667f110e1,SHARED_PGP_AND_WALLET,0.98
P-5af64377237a,P-e59d1a51dc6d,SHARED_PGP_AND_WALLET,0.98
P-224d295138b3,P-9410650bd36c,SHARED_PGP_AND_WALLET,0.98
P-224d295138b3,P-267667f110e1,SHARED_PGP_AND_WALLET,0.98
P-224d295138b3,P-e59d1a51dc6d,SHARED_PGP_AND_WALLET,0.98
P-9410650bd36c,P-267667f110e1,SHARED_PGP_AND_WALLET,0.98
P-9410650bd36c,P-e59d1a51dc6d,SHARED_PGP_AND_WALLET,0.98
P-267667f110e1,P-e59d1a51dc6d,SHARED_PGP_AND_WALLET,0.98
P-256323d8aa2a,P-812e58b15113,SHARED_PGP_AND_WALLET,0.98
P-256323d8aa2a,P-df2cd2ba9458,SHARED_PGP_AND_WALLET,0.98
P-812e58b15113,P-df2cd2ba9458,SHARED_PGP_AND_WALLET,0.98
P-4be8d84263b0,P-f8cf7485ba37,SHARED_PGP_AND_WALLET,0.98
P-4be8d84263b0,P-5cb95d6bac22,SHARED_PGP_AND_WALLET,0.98
P-4be8d84263b0,P-82302b93c76e,SHARED_PGP_AND_WALLET,0.98
P-f8cf7485ba37,P-5cb95d6bac22,SHARED_PGP_AND_WALLET,0.98
P-f8cf7485ba37,P-82302b93c76e,SHARED_PGP_AND_WALLET,0.98
P-5cb95d6bac22,P-82302b93c76e,SHARED_PGP_AND_WALLET,0.98
P-b310cac50c76,P-9f2ab523394b,SHARED_PGP_AND_WALLET,0.98
P-b310cac50c76,P-cb9c64c77d8d,SHARED_PGP_AND_WALLET,0.98
P-b310cac50c76,P-984f69af1478,SHARED_PGP_AND_WALLET,0.98
P-b310cac50c76,P-6c1c7bea24c1,SHARED_PGP_AND_WALLET,0.98
P-9f2ab523394b,P-cb9c64c77d8d,SHARED_PGP_AND_WALLET,0.98
P-9f2ab523394b,P-984f69af1478,SHARED_PGP_AND_WALLET,0.98
P-9f2ab523394b,P-6c1c7bea24c1,SHARED_PGP_AND_WALLET,0.98
P-cb9c64c77d8d,P-984f69af1478,SHARED_PGP_AND_WALLET,0.98
P-cb9c64c77d8d,P-6c1c7bea24c1,SHARED_PGP_AND_WALLET,0.98
P-984f69af1478,P-6c1c7bea24c1,SHARED_PGP_AND_WALLET,0.98
P-0a51b511bf18,P-21237cdfe21c,SHARED_PGP_AND_WALLET,0.98
P-0a51b511bf18,P-efa43ace7f42,SHARED_PGP_AND_WALLET,0.98
P-0a51b511bf18,P-e3a7506c6ad2,SHARED_PGP_AND_WALLET,0.98
P-0a51b511bf18,P-0530575df64a,SHARED_PGP_AND_WALLET,0.98
P-21237cdfe21c,P-efa43ace7f42,SHARED_PGP_AND_WALLET,0.98
P-21237cdfe21c,P-e3a7506c6ad2,SHARED_PGP_AND_WALLET,0.98
P-21237cdfe21c,P-0530575df64a,SHARED_PGP_AND_WALLET,0.98
P-efa43ace7f42,P-e3a7506c6ad2,SHARED_PGP_AND_WALLET,0.98
P-efa43ace7f42,P-0530575df64a,SHARED_PGP_AND_WALLET,0.98
P-e3a7506c6ad2,P-0530575df64a,SHARED_PGP_AND_WALLET,0.98
P-dd629649570c,P-1c6565e6ea97,SHARED_PGP_AND_WALLET,0.98
P-dd629649570c,P-375a9b4076e6,SHARED_PGP_AND_WALLET,0.98
P-1c6565e6ea97,P-375a9b4076e6,SHARED_PGP_AND_WALLET,0.98
P-f40bd4704f89,P-0044adec2cb0,SHARED_PGP_AND_WALLET,0.98
P-f40bd4704f89,P-7417573aa05e,SHARED_PGP_AND_WALLET,0.98
P-f40bd4704f89,P-0fc415545bbe,SHARED_PGP_AND_WALLET,0.98
P-0044adec2cb0,P-7417573aa05e,SHARED_PGP_AND_WALLET,0.98
P-0044adec2cb0,P-0fc415545bbe,SHARED_PGP_AND_WALLET,0.98
P-7417573aa05e,P-0fc415545bbe,SHARED_PGP_AND_WALLET,0.98
P-3b0110e4808f,P-09fd6d930feb,SHARED_PGP_AND_WALLET,0.98
P-3b0110e4808f,P-44a1b511abfe,SHARED_PGP_AND_WALLET,0.98
P-09fd6d930feb,P-44a1b511abfe,SHARED_PGP_AND_WALLET,0.98
P-e2ade7f52ad7,P-91ccbcac9853,SHARED_PGP_AND_WALLET,0.98
P-e2ade7f52ad7,P-133e4a089e41,SHARED_PGP_AND_WALLET,0.98
P-e2ade7f52ad7,P-2ef0458f9ffc,SHARED_PGP_AND_WALLET,0.98
P-e2ade7f52ad7,P-0d67e8a4e021,SHARED_PGP_AND_WALLET,0.98
P-91ccbcac9853,P-133e4a089e41,SHARED_PGP_AND_WALLET,0.98
P-91ccbcac9853,P-2ef0458f9ffc,SHARED_PGP_AND_WALLET,0.98
P-91ccbcac9853,P-0d67e8a4e021,SHARED_PGP_AND_WALLET,0.98
P-133e4a089e41,P-2ef0458f9ffc,SHARED_PGP_AND_WALLET,0.98
P-133e4a089e41,P-0d67e8a4e021,SHARED_PGP_AND_WALLET,0.98
P-2ef0458f9ffc,P-0d67e8a4e021,SHARED_PGP_AND_WALLET,0.98
P-2fda45156b50,P-1e75ec5eb465,SHARED_PGP_AND_WALLET,0.98
P-2fda45156b50,P-f19edea1b95c,SHARED_PGP_AND_WALLET,0.98
P-1e75ec5eb465,P-f19edea1b95c,SHARED_PGP_AND_WALLET,0.98
P-7a3a2cc38035,P-dbcfe78ba501,SHARED_PGP_AND_WALLET,0.98
P-7a3a2cc38035,P-7dfbdc57e1b5,SHARED_PGP_AND_WALLET,0.98
P-dbcfe78ba501,P-7dfbdc57e1b5,SHARED_PGP_AND_WALLET,0.98
P-9b7ac2e76895,P-e3a96667d8c5,SHARED_PGP_AND_WALLET,0.98
P-9b7ac2e76895,P-e68d7b2da256,SHARED_PGP_AND_WALLET,0.98
P-e3a96667d8c5,P-e68d7b2da256,SHARED_PGP_AND_WALLET,0.98
P-99a1e47372a7,P-d38591ec9429,SHARED_PGP_AND_WALLET,0.98
P-99a1e47372a7,P-ebd9407e846f,SHARED_PGP_AND_WALLET,0.98
P-d38591ec9429,P-ebd9407e846f,SHARED_PGP_AND_WALLET,0.98
P-3ad3ab478639,P-1d1b3c50f3bc,SHARED_PGP_AND_WALLET,0.98
P-3ad3ab478639,P-f9524ead0953,SHARED_PGP_AND_WALLET,0.98
P-3ad3ab478639,P-3187de6421a0,SHARED_PGP_AND_WALLET,0.98
P-1d1b3c50f3bc,P-f9524ead0953,SHARED_PGP_AND_WALLET,0.98
P-1d1b3c50f3bc,P-3187de6421a0,SHARED_PGP_AND_WALLET,0.98
P-f9524ead0953,P-3187de6421a0,SHARED_PGP_AND_WALLET,0.98
P-d9e37c4beedc,P-cc5f3da48b4a,SHARED_PGP_AND_WALLET,0.98
P-d9e37c4beedc,P-3b268618ba71,SHARED_PGP_AND_WALLET,0.98
P-d9e37c4beedc,P-983ef1c3fd3b,SHARED_PGP_AND_WALLET,0.98
P-d9e37c4beedc,P-18b07dc3f132,SHARED_PGP_AND_WALLET,0.98
P-cc5f3da48b4a,P-3b268618ba71,SHARED_PGP_AND_WALLET,0.98
P-cc5f3da48b4a,P-983ef1c3fd3b,SHARED_PGP_AND_WALLET,0.98
P-cc5f3da48b4a,P-18b07dc3f132,SHARED_PGP_AND_WALLET,0.98
P-3b268618ba71,P-983ef1c3fd3b,SHARED_PGP_AND_WALLET,0.98
P-3b268618ba71,P-18b07dc3f132,SHARED_PGP_AND_WALLET,0.98
P-983ef1c3fd3b,P-18b07dc3f132,SHARED_PGP_AND_WALLET,0.98
P-ce3433fc7ef7,P-99cbae99c279,SHARED_PGP_AND_WALLET,0.98
P-ce3433fc7ef7,P-253a47d47a12,SHARED_PGP_AND_WALLET,0.98
P-ce3433fc7ef7,P-1520249f28f7,SHARED_PGP_AND_WALLET,0.98
P-99cbae99c279,P-253a47d47a12,SHARED_PGP_AND_WALLET,0.98
P-99cbae99c279,P-1520249f28f7,SHARED_PGP_AND_WALLET,0.98
P-253a47d47a12,P-1520249f28f7,SHARED_PGP_AND_WALLET,0.98
P-ebf2f4d7c1d0,P-5b2fef6077c2,SHARED_PGP_AND_WALLET,0.98
P-ebf2f4d7c1d0,P-286f1bc5ed93,SHARED_PGP_AND_WALLET,0.98
P-5b2fef6077c2,P-286f1bc5ed93,SHARED_PGP_AND_WALLET,0.98
P-64bdc57a9cdf,P-0e528f6ea70f,SHARED_PGP_AND_WALLET,0.98
P-64bdc57a9cdf,P-2b3f16dc0859,SHARED_PGP_AND_WALLET,0.98
P-0e528f6ea70f,P-2b3f16dc0859,SHARED_PGP_AND_WALLET,0.98
P-21530d13dafb,P-708fbd2b3aa0,SHARED_PGP_AND_WALLET,0.98
P-21530d13dafb,P-06c5fb7692a9,SHARED_PGP_AND_WALLET,0.98
P-21530d13dafb,P-c274eb5e5899,SHARED_PGP_AND_WALLET,0.98
P-21530d13dafb,P-7b23e5943257,SHARED_PGP_AND_WALLET,0.98
P-708fbd2b3aa0,P-06c5fb7692a9,SHARED_PGP_AND_WALLET,0.98
P-708fbd2b3aa0,P-c274eb5e5899,SHARED_PGP_AND_WALLET,0.98
P-708fbd2b3aa0,P-7b23e5943257,SHARED_PGP_AND_WALLET,0.98
P-06c5fb7692a9,P-c274eb5e5899,SHARED_PGP_AND_WALLET,0.98
P-06c5fb7692a9,P-7b23e5943257,SHARED_PGP_AND_WALLET,0.98
P-c274eb5e5899,P-7b23e5943257,SHARED_PGP_AND_WALLET,0.98
P-85b538c425e2,P-b263e278f2bb,SHARED_PGP_AND_WALLET,0.98
P-85b538c425e2,P-69e61e41ec44,SHARED_PGP_AND_WALLET,0.98
P-85b538c425e2,P-5ebdfd4376dc,SHARED_PGP_AND_WALLET,0.98
P-85b538c425e2,P-f403c36d40d9,SHARED_PGP_AND_WALLET,0.98
P-b263e278f2bb,P-69e61e41ec44,SHARED_PGP_AND_WALLET,0.98
P-b263e278f2bb,P-5ebdfd4376dc,SHARED_PGP_AND_WALLET,0.98
P-b263e278f2bb,P-f403c36d40d9,SHARED_PGP_AND_WALLET,0.98
P-69e61e41ec44,P-5ebdfd4376dc,SHARED_PGP_AND_WALLET,0.98
P-69e61e41ec44,P-f403c36d40d9,SHARED_PGP_AND_WALLET,0.98
P-5ebdfd4376dc,P-f403c36d40d9,SHARED_PGP_AND_WALLET,0.98
P-f71409eea33e,P-1d8f18c11172,SHARED_PGP_AND_WALLET,0.98
P-f71409eea33e,P-587beec698c3,SHARED_PGP_AND_WALLET,0.98
P-1d8f18c11172,P-587beec698c3,SHARED_PGP_AND_WALLET,0.98
P-f6c068ef16cd,P-7bccc9c55ec6,SHARED_PGP_AND_WALLET,0.98
P-f6c068ef16cd,P-9b9f55b1c0dc,SHARED_PGP_AND_WALLET,0.98
P-f6c068ef16cd,P-84701739a3bc,SHARED_PGP_AND_WALLET,0.98
P-f6c068ef16cd,P-4d1d178940db,SHARED_PGP_AND_WALLET,0.98
P-7bccc9c55ec6,P-9b9f55b1c0dc,SHARED_PGP_AND_WALLET,0.98
P-7bccc9c55ec6,P-84701739a3bc,SHARED_PGP_AND_WALLET,0.98
P-7bccc9c55ec6,P-4d1d178940db,SHARED_PGP_AND_WALLET,0.98
P-9b9f55b1c0dc,P-84701739a3bc,SHARED_PGP_AND_WALLET,0.98
P-9b9f55b1c0dc,P-4d1d178940db,SHARED_PGP_AND_WALLET,0.98
P-84701739a3bc,P-4d1d178940db,SHARED_PGP_AND_WALLET,0.98
P-21d8766ee444,P-ca42553e80ec,SHARED_PGP_AND_WALLET,0.98
P-21d8766ee444,P-11f7f70fa0dd,SHARED_PGP_AND_WALLET,0.98
P-ca42553e80ec,P-11f7f70fa0dd,SHARED_PGP_AND_WALLET,0.98
P-77cdc12c343c,P-0e043db68222,SHARED_PGP_AND_WALLET,0.98
P-77cdc12c343c,P-ccdc1182b515,SHARED_PGP_AND_WALLET,0.98
P-77cdc12c343c,P-66bbb5dd03af,SHARED_PGP_AND_WALLET,0.98
P-0e043db68222,P-ccdc1182b515,SHARED_PGP_AND_WALLET,0.98
P-0e043db68222,P-66bbb5dd03af,SHARED_PGP_AND_WALLET,0.98
P-ccdc1182b515,P-66bbb5dd03af,SHARED_PGP_AND_WALLET,0.98
P-1d3d947f9ec6,P-83f41984460b,SHARED_PGP_AND_WALLET,0.98
P-1d3d947f9ec6,P-9e9294f5a802,SHARED_PGP_AND_WALLET,0.98
P-83f41984460b,P-9e9294f5a802,SHARED_PGP_AND_WALLET,0.98
P-0096b5f9ab16,P-605bff56e163,SHARED_PGP_AND_WALLET,0.98
P-0096b5f9ab16,P-c1f4f00656ba,SHARED_PGP_AND_WALLET,0.98
P-0096b5f9ab16,P-6965b23e4e93,SHARED_PGP_AND_WALLET,0.98
P-0096b5f9ab16,P-a08a2345afac,SHARED_PGP_AND_WALLET,0.98
P-605bff56e163,P-c1f4f00656ba,SHARED_PGP_AND_WALLET,0.98
P-605bff56e163,P-6965b23e4e93,SHARED_PGP_AND_WALLET,0.98
P-605bff56e163,P-a08a2345afac,SHARED_PGP_AND_WALLET,0.98
P-c1f4f00656ba,P-6965b23e4e93,SHARED_PGP_AND_WALLET,0.98
P-c1f4f00656ba,P-a08a2345afac,SHARED_PGP_AND_WALLET,0.98
P-6965b23e4e93,P-a08a2345afac,SHARED_PGP_AND_WALLET,0.98
P-fbf1557a4278,P-7fe097a92d67,SHARED_PGP_AND_WALLET,0.98
P-fbf1557a4278,P-0860947449cd,SHARED_PGP_AND_WALLET,0.98
P-fbf1557a4278,P-865581ebd772,SHARED_PGP_AND_WALLET,0.98
P-fbf1557a4278,P-ed7c1c9ae590,SHARED_PGP_AND_WALLET,0.98
P-7fe097a92d67,P-0860947449cd,SHARED_PGP_AND_WALLET,0.98
P-7fe097a92d67,P-865581ebd772,SHARED_PGP_AND_WALLET,0.98
P-7fe097a92d67,P-ed7c1c9ae590,SHARED_PGP_AND_WALLET,0.98
P-0860947449cd,P-865581ebd772,SHARED_PGP_AND_WALLET,0.98
P-0860947449cd,P-ed7c1c9ae590,SHARED_PGP_AND_WALLET,0.98
P-865581ebd772,P-ed7c1c9ae590,SHARED_PGP_AND_WALLET,0.98
P-ddd19375b374,P-237f7ca5d826,SHARED_PGP_AND_WALLET,0.98
P-ddd19375b374,P-8e05aa9abe77,SHARED_PGP_AND_WALLET,0.98
P-ddd19375b374,P-d36c98139606,SHARED_PGP_AND_WALLET,0.98
P-237f7ca5d826,P-8e05aa9abe77,SHARED_PGP_AND_WALLET,0.98
P-237f7ca5d826,P-d36c98139606,SHARED_PGP_AND_WALLET,0.98
P-8e05aa9abe77,P-d36c98139606,SHARED_PGP_AND_WALLET,0.98
P-bb0364b905bf,P-0fcfa502b65d,SHARED_PGP_AND_WALLET,0.98
P-bb0364b905bf,P-2c3207834758,SHARED_PGP_AND_WALLET,0.98
P-bb0364b905bf,P-778535b379d7,SHARED_PGP_AND_WALLET,0.98
P-0fcfa502b65d,P-2c3207834758,SHARED_PGP_AND_WALLET,0.98
P-0fcfa502b65d,P-778535b379d7,SHARED_PGP_AND_WALLET,0.98
P-2c3207834758,P-778535b379d7,SHARED_PGP_AND_WALLET,0.98
P-52d7df148f2c,P-ca0ac05d094e,SHARED_PGP_AND_WALLET,0.98
P-52d7df148f2c,P-e1b06979835b,SHARED_PGP_AND_WALLET,0.98
P-52d7df148f2c,P-56616a7bef99,SHARED_PGP_AND_WALLET,0.98
P-ca0ac05d094e,P-e1b06979835b,SHARED_PGP_AND_WALLET,0.98
P-ca0ac05d094e,P-56616a7bef99,SHARED_PGP_AND_WALLET,0.98
P-e1b06979835b,P-56616a7bef99,SHARED_PGP_AND_WALLET,0.98
P-fd0c5fc46115,P-4a5013efefd0,SHARED_PGP_AND_WALLET,0.98
P-fd0c5fc46115,P-f38b58272073,SHARED_PGP_AND_WALLET,0.98
P-4a5013efefd0,P-f38b58272073,SHARED_PGP_AND_WALLET,0.98
P-05b7bedd0d51,P-c3ccd65009dc,SHARED_PGP_AND_WALLET,0.98
P-05b7bedd0d51,P-9ef94a7185e2,SHARED_PGP_AND_WALLET,0.98
P-05b7bedd0d51,P-640bca1db109,SHARED_PGP_AND_WALLET,0.98
P-c3ccd65009dc,P-9ef94a7185e2,SHARED_PGP_AND_WALLET,0.98
P-c3ccd65009dc,P-640bca1db109,SHARED_PGP_AND_WALLET,0.98
P-9ef94a7185e2,P-640bca1db109,SHARED_PGP_AND_WALLET,0.98
P-3211e6106773,P-054ace7ecfea,SHARED_PGP_AND_WALLET,0.98
P-3211e6106773,P-a9aaf44b196c,SHARED_PGP_AND_WALLET,0.98
